Gene Name	Left-End-Position	Right-End-Position	Product	Accession-1
SYNPCC7942_0152	154914	156011	SYNPCC7942_0152-MONOMER	SYNPCC7942_RS00770
SYNPCC7942_1262	1285028	1286647	SYNPCC7942_1262-MONOMER	SYNPCC7942_RS06465
SYNPCC7942_2401	2475449	2475940	SYNPCC7942_2401-MONOMER	SYNPCC7942_RS12200
SYNPCC7942_0125	124738	125367	SYNPCC7942_0125-MONOMER	SYNPCC7942_RS00635
SYNPCC7942_1240	1263263	1264801	SYNPCC7942_1240-MONOMER	SYNPCC7942_RS06355
SYNPCC7942_2377	2444319	2445167	SYNPCC7942_2377-MONOMER	SYNPCC7942_RS12080
SYNPCC7942_1814	1886477	1887205	SYNPCC7942_1814-MONOMER	SYNPCC7942_RS09210
SYNPCC7942_0101	101259	102593	SYNPCC7942_0101-MONOMER	SYNPCC7942_RS00515
SYNPCC7942_1221	1242455	1242832	SYNPCC7942_1221-MONOMER	SYNPCC7942_RS06255
SYNPCC7942_2351	2418310	2419518	SYNPCC7942_2351-MONOMER	SYNPCC7942_RS11945
SYNPCC7942_1790	1861019	1861810	SYNPCC7942_1790-MONOMER	SYNPCC7942_RS09095
SYNPCC7942_0077	75928	76617	SYNPCC7942_0077-MONOMER	SYNPCC7942_RS00380
SYNPCC7942_1198	1225805	1227244	SYNPCC7942_1198-MONOMER	SYNPCC7942_RS06135
SYNPCC7942_2329	2395924	2397198	SYNPCC7942_2329-MONOMER	SYNPCC7942_RS11840
SYNPCC7942_1759	1826249	1826452	SYNPCC7942_1759-MONOMER	
SYNPCC7942_0048	48927	49361	SYNPCC7942_0048-MONOMER	
SYNPCC7942_1176	1209559	1209693	SYNPCC7942_1176-MONOMER	SYNPCC7942_RS06025
SYNPCC7942_2308	2375865	2376983	SYNPCC7942_2308-MONOMER	SYNPCC7942_RS11730
SYNPCC7942_1733	1803575	1804219	SYNPCC7942_1733-MONOMER	SYNPCC7942_RS08820
SYNPCC7942_0021	21134	21874	SYNPCC7942_0021-MONOMER	SYNPCC7942_RS00110
SYNPCC7942_1137	1160762	1161508	SYNPCC7942_1137-MONOMER	SYNPCC7942_RS05820
SYNPCC7942_2280	2349235	2350167	SYNPCC7942_2280-MONOMER	SYNPCC7942_RS11590
SYNPCC7942_1709	1778348	1779889	SYNPCC7942_1709-MONOMER	SYNPCC7942_RS08695
G490-4	35276	35515	MONOMER490-11	
SYNPCC7942_1112	1129444	1130385	SYNPCC7942_1112-MONOMER	SYNPCC7942_RS05700
SYNPCC7942_2250	2317075	2318238	SYNPCC7942_2250-MONOMER	SYNPCC7942_RS11435
SYNPCC7942_0616	606238	607299	SYNPCC7942_0616-MONOMER	SYNPCC7942_RS03160
SYNPCC7942_1685	1752002	1752862	SYNPCC7942_1685-MONOMER	SYNPCC7942_RS08585
SYNPCC7942_1088	1104193	1104570	SYNPCC7942_1088-MONOMER	SYNPCC7942_RS05585
SYNPCC7942_2228	2296705	2296980	SYNPCC7942_2228-MONOMER	SYNPCC7942_RS11315
SYNPCC7942_0591	578972	579298	SYNPCC7942_0591-MONOMER	SYNPCC7942_RS03030
SYNPCC7942_1653	1723540	1724736	SYNPCC7942_1653-MONOMER	SYNPCC7942_RS08430
SYNPCC7942_1057	1067527	1068558	SYNPCC7942_1057-MONOMER	SYNPCC7942_RS05420
SYNPCC7942_2212	2288775	2288888	SYNPCC7942_2212-MONOMER	
SYNPCC7942_0566	547262	548017	SYNPCC7942_0566-MONOMER	SYNPCC7942_RS02880
SYNPCC7942_1622	1689721	1692192	SYNPCC7942_1622-MONOMER	SYNPCC7942_RS08275
SYNPCC7942_1034	1048952	1049815	SYNPCC7942_1034-MONOMER	SYNPCC7942_RS05310
SYNPCC7942_2192	2269294	2270901	SYNPCC7942_2192-MONOMER	SYNPCC7942_RS11135
SYNPCC7942_0534	517016	518941	SYNPCC7942_0534-MONOMER	SYNPCC7942_RS02715
SYNPCC7942_1602	1667296	1668033	SYNPCC7942_1602-MONOMER	SYNPCC7942_RS08175
SYNPCC7942_1008	1020332	1021186	SYNPCC7942_1008-MONOMER	SYNPCC7942_RS05175
SYNPCC7942_2151	2234141	2236354	SYNPCC7942_2151-MONOMER	SYNPCC7942_RS10930
SYNPCC7942_0505	491830	492867	SYNPCC7942_0505-MONOMER	SYNPCC7942_RS02565
SYNPCC7942_1578	1642172	1643011	SYNPCC7942_1578-MONOMER	SYNPCC7942_RS08060
SYNPCC7942_0983	992187	992873	SYNPCC7942_0983-MONOMER	SYNPCC7942_RS05050
SYNPCC7942_2124	2204908	2205879	SYNPCC7942_2124-MONOMER	SYNPCC7942_RS10770
SYNPCC7942_0477	460994	461293	SYNPCC7942_0477-MONOMER	SYNPCC7942_RS02430
SYNPCC7942_1552	1609373	1610356	SYNPCC7942_1552-MONOMER	SYNPCC7942_RS07915
SYNPCC7942_0959	966530	967561	SYNPCC7942_0959-MONOMER	SYNPCC7942_RS04930
SYNPCC7942_2102	2183837	2184076	SYNPCC7942_2102-MONOMER	SYNPCC7942_RS10655
SYNPCC7942_0451	440670	441299	SYNPCC7942_0451-MONOMER	SYNPCC7942_RS02305
SYNPCC7942_1528	1588817	1589146	SYNPCC7942_1528-MONOMER	SYNPCC7942_RS07810
SYNPCC7942_0938	944220	944540	SYNPCC7942_0938-MONOMER	SYNPCC7942_RS04825
SYNPCC7942_2082	2161587	2163575	SYNPCC7942_2082-MONOMER	SYNPCC7942_RS10555
SYNPCC7942_0426	415535	416086	SYNPCC7942_0426-MONOMER	SYNPCC7942_RS02175
SYNPCC7942_1510	1560399	1561178	SYNPCC7942_1510-MONOMER	SYNPCC7942_RS07720
SYNPCC7942_0913	921286	921780	SYNPCC7942_0913-MONOMER	SYNPCC7942_RS04695
SYNPCC7942_2062	2138585	2139820	SYNPCC7942_2062-MONOMER	SYNPCC7942_RS10460
SYNPCC7942_0390	382303	383454	SYNPCC7942_0390-MONOMER	SYNPCC7942_RS01990
SYNPCC7942_1484	1534874	1536367	SYNPCC7942_1484-MONOMER	SYNPCC7942_RS07585
SYNPCC7942_B2629	19583	20806	SYNPCC7942_B2629-MONOMER	SYNPCC7942_RS13450
SYNPCC7942_0884	889697	890926	SYNPCC7942_0884-MONOMER	SYNPCC7942_RS04555
SYNPCC7942_2032	2101118	2102308	SYNPCC7942_2032-MONOMER	SYNPCC7942_RS10310
SYNPCC7942_0355	348457	348870	SYNPCC7942_0355-MONOMER	SYNPCC7942_RS01805
SYNPCC7942_1457	1510305	1510982	SYNPCC7942_1457-MONOMER	SYNPCC7942_RS07455
SYNPCC7942_2601	2682899	2683813	SYNPCC7942_2601-MONOMER	SYNPCC7942_RS13250
SYNPCC7942_0851	847233	848258	SYNPCC7942_0851-MONOMER	SYNPCC7942_RS04395
SYNPCC7942_2004	2073028	2073618	SYNPCC7942_2004-MONOMER	SYNPCC7942_RS10165
SYNPCC7942_0333	329244	329720	SYNPCC7942_0333-MONOMER	SYNPCC7942_RS01695
SYNPCC7942_1433	1486983	1488041	SYNPCC7942_1433-MONOMER	SYNPCC7942_RS07330
SYNPCC7942_2573	2652516	2653346	SYNPCC7942_2573-MONOMER	SYNPCC7942_RS13075
SYNPCC7942_0817	812331	812723	SYNPCC7942_0817-MONOMER	SYNPCC7942_RS04225
SYNPCC7942_1979	2050014	2050736	SYNPCC7942_1979-MONOMER	SYNPCC7942_RS10035
SYNPCC7942_0311	310414	311253	SYNPCC7942_0311-MONOMER	SYNPCC7942_RS01585
SYNPCC7942_1410	1461949	1463571	SYNPCC7942_1410-MONOMER	SYNPCC7942_RS07215
SYNPCC7942_2553	2632863	2633201	SYNPCC7942_2553-MONOMER	SYNPCC7942_RS12975
SYNPCC7942_0790	785282	785710	SYNPCC7942_0790-MONOMER	SYNPCC7942_RS04090
SYNPCC7942_1959	2030322	2032142	SYNPCC7942_1959-MONOMER	SYNPCC7942_RS09940
SYNPCC7942_0288	282604	283962	SYNPCC7942_0288-MONOMER	SYNPCC7942_RS01465
SYNPCC7942_1386	1431627	1432760	SYNPCC7942_1386-MONOMER	SYNPCC7942_RS07095
SYNPCC7942_2527	2608875	2609717	SYNPCC7942_2527-MONOMER	SYNPCC7942_RS12830
SYNPCC7942_0756	750406	750870	SYNPCC7942_0756-MONOMER	SYNPCC7942_RS03920
SYNPCC7942_1929	2003133	2004293	SYNPCC7942_1929-MONOMER	SYNPCC7942_RS09790
SYNPCC7942_0266	262638	263195	SYNPCC7942_0266-MONOMER	SYNPCC7942_RS01355
SYNPCC7942_1359	1398294	1399499	SYNPCC7942_1359-MONOMER	SYNPCC7942_RS06950
SYNPCC7942_2505	2586130	2586786	SYNPCC7942_2505-MONOMER	SYNPCC7942_RS12710
SYNPCC7942_0704	695313	695948	SYNPCC7942_0704-MONOMER	SYNPCC7942_RS03610
SYNPCC7942_1900	1972832	1973413	SYNPCC7942_1900-MONOMER	SYNPCC7942_RS09635
SYNPCC7942_0241	235487	236854	SYNPCC7942_0241-MONOMER	SYNPCC7942_RS01225
SYNPCC7942_1326	1357232	1360693	SYNPCC7942_1326-MONOMER	SYNPCC7942_RS06780
SYNPCC7942_2471	2552611	2553252	SYNPCC7942_2471-MONOMER	SYNPCC7942_RS12560
SYNPCC7942_0677	672082	672462	SYNPCC7942_0677-MONOMER	SYNPCC7942_RS03465
SYNPCC7942_1874	1946154	1946624	SYNPCC7942_1874-MONOMER	SYNPCC7942_RS09505
SYNPCC7942_0206	207362	208750	SYNPCC7942_0206-MONOMER	SYNPCC7942_RS01045
SYNPCC7942_1307	1334181	1334996	SYNPCC7942_1307-MONOMER	SYNPCC7942_RS06685
SYNPCC7942_2448	2524464	2526071	SYNPCC7942_2448-MONOMER	SYNPCC7942_RS12440
SYNPCC7942_0649	642767	643966	SYNPCC7942_0649-MONOMER	SYNPCC7942_RS03325
SYNPCC7942_1853	1921478	1922182	SYNPCC7942_1853-MONOMER	SYNPCC7942_RS09400
SYNPCC7942_0181	178419	179792	SYNPCC7942_0181-MONOMER	SYNPCC7942_RS00920
SYNPCC7942_1284	1305960	1306232	SYNPCC7942_1284-MONOMER	SYNPCC7942_RS06575
SYNPCC7942_2427	2498972	2499814	SYNPCC7942_2427-MONOMER	SYNPCC7942_RS12330
SYNPCC7942_0149	150187	150744	SYNPCC7942_0149-MONOMER	SYNPCC7942_RS00755
SYNPCC7942_2394	2469054	2470835	SYNPCC7942_2394-MONOMER	SYNPCC7942_RS12165
SYNPCC7942_0120	119508	119993	SYNPCC7942_0120-MONOMER	SYNPCC7942_RS00605
SYNPCC7942_1237	1258978	1260957	SYNPCC7942_1237-MONOMER	SYNPCC7942_RS06340
SYNPCC7942_2371	2438452	2439246	SYNPCC7942_2371-MONOMER	SYNPCC7942_RS12050
SYNPCC7942_1810	1878956	1880710	SYNPCC7942_1810-MONOMER	SYNPCC7942_RS09195
SYNPCC7942_0095	92590	93339	MONOMER490-12 // SYNPCC7942_0095-MONOMER	SYNPCC7942_RS00480
SYNPCC7942_1218	1240557	1241411	SYNPCC7942_1218-MONOMER	SYNPCC7942_RS06240
SYNPCC7942_2348	2415233	2416312	SYNPCC7942_2348-MONOMER	SYNPCC7942_RS11930
SYNPCC7942_1786	1853723	1854250	SYNPCC7942_1786-MONOMER	SYNPCC7942_RS09075
SYNPCC7942_0073	72000	73196	SYNPCC7942_0073-MONOMER	SYNPCC7942_RS00360
SYNPCC7942_1193	1221676	1222398	SYNPCC7942_1193-MONOMER	SYNPCC7942_RS06110
SYNPCC7942_2324	2391369	2392340	SYNPCC7942_2324-MONOMER	SYNPCC7942_RS11815
SYNPCC7942_1749	1819754	1820146	SYNPCC7942_1749-MONOMER	SYNPCC7942_RS08900
SYNPCC7942_0045	43572	44927	SYNPCC7942_0045-MONOMER	SYNPCC7942_RS00225
SYNPCC7942_1172	1206148	1207596	SYNPCC7942_1172-MONOMER	SYNPCC7942_RS06010
SYNPCC7942_2304	2372353	2373270	SYNPCC7942_2304-MONOMER	SYNPCC7942_RS11710
SYNPCC7942_1726	1799119	1799610	SYNPCC7942_1726-MONOMER	SYNPCC7942_RS08785
SYNPCC7942_0017	15630	16193	SYNPCC7942_0017-MONOMER	SYNPCC7942_RS00090
SYNPCC7942_1133	1153415	1155559	SYNPCC7942_1133-MONOMER	SYNPCC7942_RS05800
SYNPCC7942_2272	2339596	2340126	SYNPCC7942_2272-MONOMER	SYNPCC7942_RS11545
SYNPCC7942_1705	1772946	1773065	SYNPCC7942_1705-MONOMER	
SYNPCC7942_1109	1125667	1126740	SYNPCC7942_1109-MONOMER	SYNPCC7942_RS05685
SYNPCC7942_2245	2310343	2310531	SYNPCC7942_2245-MONOMER	SYNPCC7942_RS11400
SYNPCC7942_0612	602209	603369	SYNPCC7942_0612-MONOMER	SYNPCC7942_RS03140
SYNPCC7942_1681	1749076	1750128	SYNPCC7942_1681-MONOMER	SYNPCC7942_RS08565
SYNPCC7942_1083	1097799	1099175	SYNPCC7942_1083-MONOMER	SYNPCC7942_RS05560
SYNPCC7942_2225	2295137	2295565	SYNPCC7942_2225-MONOMER	SYNPCC7942_RS11300
SYNPCC7942_0588	576665	577840	SYNPCC7942_0588-MONOMER	SYNPCC7942_RS03015
SYNPCC7942_1650	1717707	1720946	SYNPCC7942_1650-MONOMER	SYNPCC7942_RS08415
SYNPCC7942_1054	1065228	1066049	SYNPCC7942_1054-MONOMER	SYNPCC7942_RS05405
SYNPCC7942_2209	2286806	2287735	SYNPCC7942_2209-MONOMER	SYNPCC7942_RS11225
SYNPCC7942_0563	543654	545654	SYNPCC7942_0563-MONOMER	SYNPCC7942_RS02865
SYNPCC7942_1619	1685436	1685942	SYNPCC7942_1619-MONOMER	SYNPCC7942_RS08260
SYNPCC7942_1026	1039971	1041725	SYNPCC7942_1026-MONOMER	SYNPCC7942_RS05270
SYNPCC7942_2186	2264073	2265710	SYNPCC7942_2186-MONOMER	SYNPCC7942_RS11110
SYNPCC7942_0529	513612	514331	SYNPCC7942_0529-MONOMER	SYNPCC7942_RS02690
SYNPCC7942_1597	1663657	1664298	SYNPCC7942_1597-MONOMER	SYNPCC7942_RS08155
SYNPCC7942_1005	1016315	1016944	SYNPCC7942_1005-MONOMER	SYNPCC7942_RS05155
SYNPCC7942_2148	2230823	2231845	SYNPCC7942_2148-MONOMER	SYNPCC7942_RS10915
SYNPCC7942_0498	484585	487098	SYNPCC7942_0498-MONOMER	SYNPCC7942_RS02530
SYNPCC7942_1575	1636580	1638625	SYNPCC7942_1575-MONOMER	SYNPCC7942_RS08045
SYNPCC7942_0976	982168	984897	SYNPCC7942_0976-MONOMER	SYNPCC7942_RS05010
SYNPCC7942_2121	2202117	2202509	SYNPCC7942_2121-MONOMER	SYNPCC7942_RS10755
SYNPCC7942_0471	457882	458712	SYNPCC7942_0471-MONOMER	SYNPCC7942_RS02405
SYNPCC7942_1548	1604319	1605638	SYNPCC7942_1548-MONOMER	SYNPCC7942_RS07895
SYNPCC7942_0954	962266	963300	SYNPCC7942_0954-MONOMER	SYNPCC7942_RS04905
SYNPCC7942_2099	2181005	2181874	SYNPCC7942_2099-MONOMER	SYNPCC7942_RS10640
SYNPCC7942_0448	437534	438628	SYNPCC7942_0448-MONOMER	SYNPCC7942_RS02290
SYNPCC7942_1524	1579094	1583050	SYNPCC7942_1524-MONOMER	SYNPCC7942_RS07790
SYNPCC7942_0931	938386	939192	SYNPCC7942_0931-MONOMER	SYNPCC7942_RS04790
SYNPCC7942_2079	2156574	2157755	SYNPCC7942_2079-MONOMER	SYNPCC7942_RS10540
SYNPCC7942_0417	406851	408359	SYNPCC7942_0417-MONOMER	SYNPCC7942_RS02130
SYNPCC7942_1505	1554839	1555936	SYNPCC7942_1505-MONOMER	SYNPCC7942_RS07690
SYNPCC7942_B2663	6290	7249	SYNPCC7942_B2663-MONOMER	SYNPCC7942_RS13375
SYNPCC7942_0903	911756	914341	SYNPCC7942_0903-MONOMER	SYNPCC7942_RS04655
SYNPCC7942_2057	2135125	2135757	SYNPCC7942_2057-MONOMER	SYNPCC7942_RS10435
SYNPCC7942_0385	377321	378694	SYNPCC7942_0385-MONOMER	SYNPCC7942_RS01965
SYNPCC7942_1478	1530415	1530852	SYNPCC7942_1478-MONOMER	
SYNPCC7942_B2623	14412	15401	SYNPCC7942_B2623-MONOMER	SYNPCC7942_RS13425
SYNPCC7942_0881	887552	888427	SYNPCC7942_0881-MONOMER	SYNPCC7942_RS04540
SYNPCC7942_2028	2096615	2097676	SYNPCC7942_2028-MONOMER	SYNPCC7942_RS10290
SYNPCC7942_0352	344823	345431	SYNPCC7942_0352-MONOMER	SYNPCC7942_RS01790
SYNPCC7942_1454	1507284	1508324	SYNPCC7942_1454-MONOMER	SYNPCC7942_RS07440
SYNPCC7942_2592	2675317	2675925	SYNPCC7942_2592-MONOMER	SYNPCC7942_RS13200
SYNPCC7942_0844	839099	839809	SYNPCC7942_0844-MONOMER	SYNPCC7942_RS04365
SYNPCC7942_1999	2067448	2067735	SYNPCC7942_1999-MONOMER	SYNPCC7942_RS10135
SYNPCC7942_0328	323781	325898	SYNPCC7942_0328-MONOMER	SYNPCC7942_RS01670
SYNPCC7942_1428	1481407	1482594	SYNPCC7942_1428-MONOMER	SYNPCC7942_RS07305
SYNPCC7942_2569	2648098	2648820	SYNPCC7942_2569-MONOMER	SYNPCC7942_RS13055
SYNPCC7942_0814	809134	809358	SYNPCC7942_0814-MONOMER	SYNPCC7942_RS04210
SYNPCC7942_1976	2045793	2047397	SYNPCC7942_1976-MONOMER	SYNPCC7942_RS10020
SYNPCC7942_0308	305969	307108	SYNPCC7942_0308-MONOMER	SYNPCC7942_RS01570
SYNPCC7942_1407	1458057	1459688	SYNPCC7942_1407-MONOMER	SYNPCC7942_RS07200
SYNPCC7942_2548	2627423	2628031	SYNPCC7942_2548-MONOMER	SYNPCC7942_RS12945
SYNPCC7942_0785	779781	781919	SYNPCC7942_0785-MONOMER	SYNPCC7942_RS04065
SYNPCC7942_1954	2026183	2027877	SYNPCC7942_1954-MONOMER	SYNPCC7942_RS09920
SYNPCC7942_0283	279619	280623	SYNPCC7942_0283-MONOMER	SYNPCC7942_RS01440
SYNPCC7942_1381	1424685	1426610	SYNPCC7942_1381-MONOMER	SYNPCC7942_RS07070
SYNPCC7942_2524	2605278	2606702	SYNPCC7942_2524-MONOMER	SYNPCC7942_RS12815
SYNPCC7942_0748	742817	743320	SYNPCC7942_0748-MONOMER	SYNPCC7942_RS03875
SYNPCC7942_1923	1999240	1999896	SYNPCC7942_1923-MONOMER	SYNPCC7942_RS09760
SYNPCC7942_0262	259226	260620	SYNPCC7942_0262-MONOMER	SYNPCC7942_RS01335
SYNPCC7942_1355	1388109	1390898	SYNPCC7942_1355-MONOMER	SYNPCC7942_RS06925
SYNPCC7942_2499	2579715	2581055	SYNPCC7942_2499-MONOMER	SYNPCC7942_RS12680
SYNPCC7942_0698	691085	691519	SYNPCC7942_0698-MONOMER	SYNPCC7942_RS03580
SYNPCC7942_1896	1968654	1969898	SYNPCC7942_1896-MONOMER	SYNPCC7942_RS09615
SYNPCC7942_0235	231162	231677	SYNPCC7942_0235-MONOMER	SYNPCC7942_RS01195
SYNPCC7942_1323	1351949	1352797	SYNPCC7942_1323-MONOMER	SYNPCC7942_RS06765
SYNPCC7942_2466	2546850	2547557	SYNPCC7942_2466-MONOMER	SYNPCC7942_RS12535
SYNPCC7942_0672	666887	667849	SYNPCC7942_0672-MONOMER	SYNPCC7942_RS03440
SYNPCC7942_1870	1941531	1942814	SYNPCC7942_1870-MONOMER	SYNPCC7942_RS09490
SYNPCC7942_0202	202638	204089	SYNPCC7942_0202-MONOMER	SYNPCC7942_RS01025
SYNPCC7942_1300	1328093	1328662	SYNPCC7942_1300-MONOMER	SYNPCC7942_RS06650
SYNPCC7942_0642	636125	636670	SYNPCC7942_0642-MONOMER	SYNPCC7942_RS03295
SYNPCC7942_1850	1917870	1919099	SYNPCC7942_1850-MONOMER	SYNPCC7942_RS09385
SYNPCC7942_0177	174709	175497	SYNPCC7942_0177-MONOMER	SYNPCC7942_RS00900
SYNPCC7942_1278	1301569	1301769	SYNPCC7942_1278-MONOMER	SYNPCC7942_RS06545
SYNPCC7942_2423	2494868	2496775	SYNPCC7942_2423-MONOMER	SYNPCC7942_RS12310
SYNPCC7942_0141	142618	143562	SYNPCC7942_0141-MONOMER	SYNPCC7942_RS00715
SYNPCC7942_1254	1277460	1277855	SYNPCC7942_1254-MONOMER	SYNPCC7942_RS06425
SYNPCC7942_2390	2461433	2465122	SYNPCC7942_2390-MONOMER	SYNPCC7942_RS12145
SYNPCC7942_0116	114299	115273	SYNPCC7942_0116-MONOMER	SYNPCC7942_RS00585
SYNPCC7942_1232	1252950	1253489	SYNPCC7942_1232-MONOMER	SYNPCC7942_RS06315
SYNPCC7942_2365	2430839	2432509	SYNPCC7942_2365-MONOMER	SYNPCC7942_RS12015
SYNPCC7942_1807	1875797	1876243	SYNPCC7942_1807-MONOMER	SYNPCC7942_RS09180
SYNPCC7942_0091	89715	90326	SYNPCC7942_0091-MONOMER	SYNPCC7942_RS00460
SYNPCC7942_1215	1237546	1238553	SYNPCC7942_1215-MONOMER	SYNPCC7942_RS06225
SYNPCC7942_2343	2411023	2411139	SYNPCC7942_2343-MONOMER	SYNPCC7942_RS11905
SYNPCC7942_1780	1845760	1847385	SYNPCC7942_1780-MONOMER	SYNPCC7942_RS09045
SYNPCC7942_0067	67177	67986	SYNPCC7942_0067-MONOMER	SYNPCC7942_RS00330
SYNPCC7942_1189	1218046	1218630	SYNPCC7942_1189-MONOMER	SYNPCC7942_RS06090
SYNPCC7942_2321	2390121	2390642	SYNPCC7942_2321-MONOMER	SYNPCC7942_RS11800
SYNPCC7942_1743	1814092	1815276	SYNPCC7942_1743-MONOMER	SYNPCC7942_RS08870
SYNPCC7942_0040	38630	39007	SYNPCC7942_0040-MONOMER	SYNPCC7942_RS00200
SYNPCC7942_1168	1201327	1202109	SYNPCC7942_1168-MONOMER	SYNPCC7942_RS05990
SYNPCC7942_2298	2368966	2369589	SYNPCC7942_2298-MONOMER	SYNPCC7942_RS11680
SYNPCC7942_1722	1794143	1795228	SYNPCC7942_1722-MONOMER	SYNPCC7942_RS08765
SYNPCC7942_0009	8964	10166	SYNPCC7942_0009-MONOMER	SYNPCC7942_RS00045
SYNPCC7942_1127	1145373	1146842	SYNPCC7942_1127-MONOMER	SYNPCC7942_RS05770
SYNPCC7942_2268	2336072	2337217	SYNPCC7942_2268-MONOMER	SYNPCC7942_RS11525
SYNPCC7942_0633	625078	625791	SYNPCC7942_0633-MONOMER	SYNPCC7942_RS03250
SYNPCC7942_1699	1765464	1766852	SYNPCC7942_1699-MONOMER	SYNPCC7942_RS08650
SYNPCC7942_1105	1122449	1123534	SYNPCC7942_1105-MONOMER	SYNPCC7942_RS05665
SYNPCC7942_2242	2307254	2308246	SYNPCC7942_2242-MONOMER	SYNPCC7942_RS11380
SYNPCC7942_0608	595756	596298	SYNPCC7942_0608-MONOMER	SYNPCC7942_RS03120
SYNPCC7942_1672	1742508	1743233	SYNPCC7942_1672-MONOMER	SYNPCC7942_RS08520
SYNPCC7942_1079	1088698	1091151	SYNPCC7942_1079-MONOMER	SYNPCC7942_RS05535
SYNPCC7942_2222	2294280	2294645	SYNPCC7942_2222-MONOMER	SYNPCC7942_RS11285
SYNPCC7942_0584	565354	566079	SYNPCC7942_0584-MONOMER	SYNPCC7942_RS02970
SYNPCC7942_1645	1713332	1714075	SYNPCC7942_1645-MONOMER	SYNPCC7942_RS08390
SYNPCC7942_1051	1063318	1063563	SYNPCC7942_1051-MONOMER	SYNPCC7942_RS05390
SYNPCC7942_2206	2285062	2285517	SYNPCC7942_2206-MONOMER	SYNPCC7942_RS11210
SYNPCC7942_0556	538506	539219	SYNPCC7942_0556-MONOMER	SYNPCC7942_RS02830
SYNPCC7942_1615	1682808	1683176	SYNPCC7942_1615-MONOMER	SYNPCC7942_RS08240
SYNPCC7942_1020	1034796	1035746	SYNPCC7942_1020-MONOMER	SYNPCC7942_RS05245
SYNPCC7942_2177	2257143	2258033	SYNPCC7942_2177-MONOMER	SYNPCC7942_RS11065
SYNPCC7942_0525	509226	510332	SYNPCC7942_0525-MONOMER	SYNPCC7942_RS02670
SYNPCC7942_1592	1659119	1659934	SYNPCC7942_1592-MONOMER	SYNPCC7942_RS08130
SYNPCC7942_1001	1011886	1013736	SYNPCC7942_1001-MONOMER	SYNPCC7942_RS05135
SYNPCC7942_2142	2226468	2226803	SYNPCC7942_2142-MONOMER	SYNPCC7942_RS10875
SYNPCC7942_0489	475665	477044	SYNPCC7942_0489-MONOMER	SYNPCC7942_RS02490
SYNPCC7942_1572	1631339	1632925	SYNPCC7942_1572-MONOMER	SYNPCC7942_RS08030
SYNPCC7942_0973	979758	980930	SYNPCC7942_0973-MONOMER	SYNPCC7942_RS05000
SYNPCC7942_2117	2198155	2199594	SYNPCC7942_2117-MONOMER	SYNPCC7942_RS10735
SYNPCC7942_0467	454004	454837	SYNPCC7942_0467-MONOMER	SYNPCC7942_RS02380
SYNPCC7942_1544	1600802	1601053	SYNPCC7942_1544-MONOMER	SYNPCC7942_RS07875
SYNPCC7942_0949	957546	958424	SYNPCC7942_0949-MONOMER	SYNPCC7942_RS04880
SYNPCC7942_2094	2176209	2176610	SYNPCC7942_2094-MONOMER	SYNPCC7942_RS10615
SYNPCC7942_0445	435383	436438	SYNPCC7942_0445-MONOMER	SYNPCC7942_RS02275
SYNPCC7942_1521	1572849	1573646	SYNPCC7942_1521-MONOMER	SYNPCC7942_RS07775
SYNPCC7942_0928	934864	937029	SYNPCC7942_0928-MONOMER	SYNPCC7942_RS04775
SYNPCC7942_2074	2152639	2153769	SYNPCC7942_2074-MONOMER	SYNPCC7942_RS10515
SYNPCC7942_0407	400429	400671	SYNPCC7942_0407-MONOMER	SYNPCC7942_RS02075
SYNPCC7942_1500	1549179	1550078	SYNPCC7942_1500-MONOMER	SYNPCC7942_RS07665
SYNPCC7942_B2659	2340	2723	SYNPCC7942_B2659-MONOMER	SYNPCC7942_RS13355
SYNPCC7942_0897	907653	907928	SYNPCC7942_0897-MONOMER	SYNPCC7942_RS04620
SYNPCC7942_2052	2129314	2130186	SYNPCC7942_2052-MONOMER	SYNPCC7942_RS10410
SYNPCC7942_0375	368929	370344	SYNPCC7942_0375-MONOMER	SYNPCC7942_RS01910
SYNPCC7942_1473	1523639	1525081	SYNPCC7942_1473-MONOMER	SYNPCC7942_RS07530
SYNPCC7942_B2620	11202	12299	SYNPCC7942_B2620-MONOMER	SYNPCC7942_RS13410
SYNPCC7942_0877	880867	883485	SYNPCC7942_0877-MONOMER	SYNPCC7942_RS04520
SYNPCC7942_2025	2093363	2094448	SYNPCC7942_2025-MONOMER	SYNPCC7942_RS10275
SYNPCC7942_0348	340698	341768	SYNPCC7942_0348-MONOMER	SYNPCC7942_RS01770
SYNPCC7942_1450	1503457	1504257	SYNPCC7942_1450-MONOMER	SYNPCC7942_RS07420
SYNPCC7942_2588	2671412	2672932	SYNPCC7942_2588-MONOMER	SYNPCC7942_RS13180
SYNPCC7942_0839	833950	834954	SYNPCC7942_0839-MONOMER	SYNPCC7942_RS04340
SYNPCC7942_1995	2064926	2065561	SYNPCC7942_1995-MONOMER	SYNPCC7942_RS10115
SYNPCC7942_0325	322093	322296	SYNPCC7942_0325-MONOMER	SYNPCC7942_RS01655
SYNPCC7942_1425	1478240	1479070	SYNPCC7942_1425-MONOMER	SYNPCC7942_RS07290
SYNPCC7942_2565	2644835	2645392	SYNPCC7942_2565-MONOMER	SYNPCC7942_RS13035
SYNPCC7942_0811	805186	806769	SYNPCC7942_0811-MONOMER	SYNPCC7942_RS04195
